source,title,label
GOSSIP_REAL,american horror story cult is the most confusing mystery since lost,1
LIAR,says mitt romney just gave a speech a few weeks ago and said we should still have troops in iraq,1
GOSSIP_REAL,lol jersey shore cast does a dramatic reading of the infamous note to sammi sweetheart,1
LIAR,the house democrats socalled stimulus has been stuffed with an astonishing  million to fund prevention programs of sexually transmitted diseases,1
GOSSIP_FAKE,watch the  grammys live stream online  variety,0
LIAR,says missouri democratic senate candidatejason kander is attending fancy dinners all over the country,0
GOSSIP_REAL,that s show turns  where are they now,1
GOSSIP_REAL,drake gets new tattoo of denzel washingtons face  see the pic,1
LIAR,says a youtube video shows thomas dimassimo the man who rushed trump at an ohio rally dragging the american flag on the ground like it was a piece of garbage,1
GOSSIP_REAL,jennifer garner and kids join ben affleck in hawaii,1
GOSSIP_REAL,joe jonas sophie turner and more stars flock to the desert for  stagecoach festival,1
LIAR,on unemployment rates we have counties in southwest virginia that are well into double digits and some that are pushing  percent,0
GOSSIP_FAKE,why we are all going la la for ryan gosling  his  greatest movie moments ever,0
GOSSIP_FAKE,britney spears and justin timberlake are collaborating on new music and we are crying a river report,0
GOSSIP_FAKE,miranda lambert sent blake shelton and gwen stefani her blessing before their cringeworthy runin exclusive,0
LIAR,a typical married couple will contribute  into medicare but will receive  in medicare benefits over their lifetimes,1
GOSSIP_REAL,alexander polinsky charles in charge actor accuses scott baio of sexual harassment,1
GOSSIP_REAL,katy perry surprising thomas fire  mudslide survivors at benefit concert was an awesome act of kindness,1
GOSSIP_REAL,lena dunham shares hospital bed selfie after met gala,1
GOSSIP_FAKE,kendall jenners instagram comment about scott disick  sofia richie is so shady,0
GOSSIP_REAL,brooklyn ninenine recap jake has a halloween surprise for amy,1
LIAR,says the obama administration invited russia into syria,0
LIAR,onehundred times as many people worked their way from poverty into the american middle class during his presidency compared to ronald reagans presidency,0
LIAR,we know that sunday mornings have usually been given over to conservative white men,0
GOSSIP_REAL,kylie jenner works a naked dress at the  met gala,1
LIAR,says barack obama began his presidency going on a worldwide apology tour,0
GOSSIP_REAL,ryan phillippe slams reports hes dating katy perry,1
LIAR,says the new york times can write a story that they know is false yet they cant basically be sued,0
GOSSIP_REAL,nicole richie has an actual chicken coop in her backyard,1
LIAR,the katy freeway or interstate  west of houston is the widest freeway in the world with up to  lanes including frontage road lanes,0
LIAR,less than two years ago we made a commitment to repay the us   taxpayers in full and today we made good on that promise,1
LIAR,says president barack obama is a socialist,0
LIAR,the minimum number of infrastructure needs in atlanta is  million,1
GOSSIP_FAKE,sandra bullock is hesitant to marry boyfriend bryan randall report,0
GOSSIP_REAL,kylie jenner looks exactly like baby stormi in this side by side comparison shot,1
GOSSIP_FAKE,the truth about brad pitt and angelina jolies divorce,0
LIAR,members of the public are being charged  to hear gov scott walker and a dozen members of his administration talk about jobs and the economy at lambeau field,1
LIAR,the legislature was never given the opportunity to debate or vote on loaning  million to  studios,1
GOSSIP_REAL,meghan markle epitomizes summer chic in yellow brandon maxwell dress,1
LIAR,mayor giulianis lawsuit killed the lineitem veto,1
GOSSIP_FAKE,president donald trump retweeted a cartoon of a train killing a cnn reporter,0
LIAR,the president of the united states  agrees with me that marriage should be between a man and a woman,1
LIAR,fifty percent of our students who enter higher education need to take remedial courses because they are not prepared for collegelevel work,0
LIAR,if the stamp farm wind turbine is built the health risk of flicker impact created by shadows of blades of turbines poses real and significant health risks particularly seizures,0
GOSSIP_FAKE,would you justin bieber gucci mane and these guys all wore mangagement rings,0
GOSSIP_REAL,kailyn lowrys exgirlfriend dominique potter says teen mom  star was constantly deceptive,1
LIAR,its been  years that weve had unemployment higher than the national average in oregon,1
GOSSIP_REAL,jwoww and estranged husband roger dress up as moana characters for halloween amid divorce,1
LIAR,more people have watched morning joe than cnn and hln  years in a row,1
GOSSIP_REAL,liv tyler addresses rumors that she once dated orlando bloom,1
LIAR,the epa wants to hire  new government regulators that will cost the taxpayer  billion,0
GOSSIP_REAL,selena gomez shares how she handles a crush while returning to radio disney,1
LIAR,millennials will be  percent of the workforce in the next  years,0
GOSSIP_REAL,costars come out to attend the funeral for nelsan ellis,1
POLITIFACT_FAKE,hiv virus found in walmart bananas after  year old boy agreements the infection,0
GOSSIP_REAL,last words,1
GOSSIP_REAL,watch lady gaga perform joanne  million reasons at  grammy awards,1
POLITIFACT_REAL,us senator john mccain,1
LIAR,theres more murders with hammers last year thanshotguns and pistols and aks,0
GOSSIP_REAL,jordin sparks popped out a baby and hit the red carpet three days later,1
GOSSIP_REAL,this is us stars bring young actors to sag awards  and the photos are so sweet,1
GOSSIP_REAL,elton john lays late mother to rest with perfect funeral,1
LIAR,a recent obama executive order could lead to a number of investigations by interpol in the united states potentially aimed at american officials,0
GOSSIP_REAL,the americans finale recap start ends the series brilliantly,1
GOSSIP_REAL,one direction news from harry liam louis and niall,1
GOSSIP_REAL,justin timberlake announces new album man of the woods,1
LIAR,in july  the government said small businesses   percent  will lose their health care  percent of big business and a large percentage of individual health,0
LIAR,we have four combatready brigades out of  in the us army,0
GOSSIP_FAKE,gwen stefani and blake sheltons cutest moments,0
LIAR,over  percent of small and midsize banks that loan money to small businesses have been wiped out since doddfrank has passed,0
GOSSIP_FAKE,kylie jenner positively glowing despite battling morning sickness during pregnancy,0
LIAR,judging by a recent vote rep debbie wasserman schultz thinks its okay for medical marijuana patients to go to federal prison,0
GOSSIP_FAKE,will bindi irwin get married to boyfriend chandler powell,0
GOSSIP_REAL,dwayne johnson accepts razzie for baywatch,1
GOSSIP_REAL,christina el moussa net worth,1
LIAR,says planned parenthood provides about  visits for prenatal care in each state,0
LIAR,kendrick meek was  in florida in taking tobacco cash and then opposed a tax on cigars that would have helped pay for childrens health care,0
GOSSIP_REAL,queen latifah remembers mom rita owens  months after her death at  i miss you,1
GOSSIP_FAKE,justin bieber  selena gomezs rekindled romance ended when he couldnt promise her marriage,0
GOSSIP_REAL,i dont do cocaine kelly  vickis nasty feud ends in screaming  tears at reunion,1
LIAR,wisconsin is dead last in income growth among midwestern states during gov scott walkers term,1
GOSSIP_FAKE,maggie gyllenhaal leah remini scientology feud made up by outlet,0
LIAR,travis county now has the highest urban county tax rate in texas,1
LIAR,the presidents first major foreign policy speech in cairo was to apologize for our country,0
LIAR,oregonians have an amazing nocost way to fight abortion with free political donations,1
GOSSIP_REAL,when gabourey sidibe got dissed by a chanel saleswoman,1
LIAR,says john kitzhaber wants a sales tax so people without jobs pay taxes,0
LIAR,says alex sinks plans for governor include  billion in new spending,0
LIAR,the stimulus created zero jobs,0
LIAR,says a prank phone call caused  children to be taken from their parents without warrant,1
GOSSIP_FAKE,kim  kanye its over,0
LIAR,our own national security agency says that irans nuclear ambitions are advancing and at the same time  we are slashing our own nuclear arsenal,1
GOSSIP_REAL,tiffany haddish and issa rae star in jayzs friendsinspired moonlight video  watch,1
LIAR,after a decade of decline this country created over half a million manufacturing jobs in the last two and a half years,1
LIAR,says rick perry cochaired al gores campaign for president,1
GOSSIP_FAKE,traitor kim kardashians family furious over meeting with donald trump,0
GOSSIP_REAL,david bowies ex angie bowie gives her account of their doomed love,1
LIAR,for the first time in history wisconsin has more government jobs than manufacturing jobs,1
LIAR,barack hussein obama will  force local authorities to allow occupy protesters to live in parks,0
LIAR,says its not possible for some wisconsin residents to watch packers games theyre forced to watch viking games so he got a law passed to fix the problem,0
LIAR,oregon schools receive millions of dollars per year in federal school lunch assistance and yet they are required to spend that money almost anywhere but oregon,1
GOSSIP_FAKE,blake sheltons friends were shocked he snagged gwen stefani they were like what in the hell,0
LIAR,in  only  percentof germans were nazis,0
LIAR,girl scouts usas curriculum promotes margaret sanger founder of planned parenthood betty friedan founder of naral prochoice and other proabortion women as icons for our children to emulate,0
GOSSIP_FAKE,kanye west  caitlyn jenner become a couple,0
GOSSIP_REAL,katie holmes shows off her long locks after wearing wig to met gala,1
LIAR,says merrick garland authored an opinion that resulted in the release of  guantanamo bay prisoners who were part of a group of violent islamist extremists the state department had designated as terrorists,0
LIAR,says baltimore police are trained by mossad and shin bet,0
GOSSIP_REAL,mckayla maroney wont be fined for speaking out about sexual abuse usa gymnastics says,1
LIAR,dan patrick said that if women get paid less than a man for the same job that thats not a problem,1
GOSSIP_FAKE,vito schnabel shares his heartbreak over heidi klum split,0
LIAR,i can tell you that the enhanced interrogation techniques that have since been banned by this administration specifically waterboarding work,0
GOSSIP_REAL,ten years later the sopranos finale is still revolutionary,1
GOSSIP_REAL,angelina jolie says she doesnt enjoy being single its not something i wanted,1
GOSSIP_FAKE,melissa mccarthy on why she roots for online trolls,0
GOSSIP_REAL,dermatologists top tips for relieving dry skin,1
LIAR,i played in a game here against the pittsburgh steelers where there was  inches of snow we played in at least  inches of that,0
GOSSIP_REAL,drew barrymore calls jake gyllenhaal her leasttalented costar,1
GOSSIP_REAL,samira wiley on her emmy nomination for handmaids tale returning to oitnb and thandie newtons prophecy,1
LIAR,the declaration of independence was written on paper made out of hemp,0
GOSSIP_REAL,jennifer garner is holiday style goals  more best dressed stars,1
LIAR,up to  percent of small businesses will be forced to give up their current plans due to new obamacare regulations,1
LIAR,says barack obama said if we keep talking about the economy were going to lose,0
GOSSIP_REAL,out  covers revealed,1
GOSSIP_REAL,how did princess margaret die,1
LIAR,their new york casino deal was called rigged and corrupt,1
LIAR,milwaukee has the highest incarceration rate among africanamerican men in the country,1
GOSSIP_FAKE,leonardo dicaprio star in produce the black hand  variety,0
LIAR,the percentage of black children born without a father in the home has risen from  percent in  to  percent today due to changes from president lyndon johnsons great society,0
LIAR,says the federal government is spending  to subsidize pancakes for yuppies in washington,1
LIAR,says rep betty sutton supports allowing welfare fund withdrawals from strip clubs casinos and liquor stores,0
LIAR,wisconsin was literally broke when republicans took office in january,0
LIAR,the american murder rate is  times that of any other developed nation,0
GOSSIP_FAKE,jessica simpson diet or die crisis,0
GOSSIP_FAKE,the tonight show starring jimmy fallon hashtag gallery igotbusted photo,0
GOSSIP_REAL,say whaaat taraji p henson swears by this cleansing bar,1
LIAR,children are crossing the border because president barack obama said if you come youre going to be able to stay because were not going to enforce the law,0
LIAR,the arc tunnel project was originally estimated to be  billion and new jersey alone was on the hook for all overruns,1
GOSSIP_REAL,from sweet pecks to miniature ponies revisit kaley cuoco and karl cooks romance in pictures,1
GOSSIP_REAL,the complete history of the kardashian kristmas eve party,1
GOSSIP_REAL,celebrities with tattooed eyebrows including helen mirren coleen rooney  michelle keegan,1
LIAR,twentyfive percent of people in the country have said they changed their email and phone habits because of the collection of data allowed by the patriot act,1
GOSSIP_FAKE,kourtney kardashian picks kylie jenners lip kit over kim kardashians contour sticks,0
LIAR,obama admits he is not a citizen,0
GOSSIP_REAL,former bachelorette trista sutter hospitalized after seizure be thankful for your life and blessings,1
GOSSIP_REAL,the manus x machina experience,1
LIAR,says its an old wives story that margaret thatcher told george hw bush not to go wobbly,0
LIAR,the social security trust fund is already facing imminent bankruptcy,0
LIAR,nobody knows about it nobody talks about it but under obama millions of people have been moved out of this country theyve been deported,1
GOSSIP_REAL,tyrese gibson i was never mad at the rock,1
LIAR,says i am happy to decline pers so that the county can save over  over a four year term that would have been paid on my behalf,1
GOSSIP_REAL,oprah winfrey reveals the adorable message she took away from meghan markles royal wedding,1
GOSSIP_REAL,latenight hosts slam trump over plan for transgender military ban donald you are so stupid,1
GOSSIP_FAKE,lady gaga swigs vinegar diet for bradley cooper,0
GOSSIP_FAKE,ashton kutcher has guys night with that s show bros wilmer valderrama and danny masterson,0
LIAR,a majority in every state favors path to citizenship for undocumented immigrants,1
LIAR,wisconsin state and local government workers pay   or in some cases  per year in union dues,1
GOSSIP_REAL,inside the reinvention of jennifer garner powering through her divorce and throwing balance out the window,1
LIAR,says bus riders subsidize the expensive romanticized leandertoaustin train,0
LIAR,says president barack obama is sending a much larger force to deal with ebola than isis is getting,0
GOSSIP_REAL,amanda rollins,1
GOSSIP_REAL,adeles makeup artist reveals the secrets behind her iconic eyeliner,1
GOSSIP_FAKE,brad pitt and angelina jolies divorce and custody proceedings stall again plus more news,0
GOSSIP_FAKE,david lynch says trump wont be a great president if he continues down current path,0
GOSSIP_FAKE,definitive proof that justin timberlake  jessica biel are stronger than ever,0
GOSSIP_REAL,kim kardashian and kanye west welcome baby no via surrogate,1
LIAR,women are still paid  cents for every dollar a man earns in texas,1
GOSSIP_REAL,maria bello joins ncis as series regular for season,1
LIAR,the united states sends  billion  half our trade deficit  overseas for oil to unstable and unfriendly regimes,1
GOSSIP_REAL,kyle richards explains why kim richards wont be on real housewives of beverly hills season,1
GOSSIP_REAL,tristan thompson spotted at ohio hospital after khloe kardashian gives birth pic,1
LIAR,statistics bear out that any time a country a state makes more restrictive abortion laws  fatalities go up and abortions actually increase,0
GOSSIP_FAKE,justin bieber and selena gomez fly to seattle for sweets,0
GOSSIP_REAL,golden globes,1
LIAR,when the salmonella source was finally identified fda officials had to wait for industry approval before they could go live with the peanut recall,1
GOSSIP_FAKE,eva longoria using victoria beckham as trainer  nutritionist to pregnancy weight,0
GOSSIP_REAL,tinsley mortimer,1
GOSSIP_REAL,mark ronson and josephine de la baume file for divorce,1
GOSSIP_FAKE,ben affleck and jennifer garner net worth,0
GOSSIP_FAKE,kim kardashian speaks out about khlo kardashian and tristan thompsons relationship status,0
GOSSIP_REAL,jennifer hudson reveals how shes maintained her pound weight loss  and it doesnt include exercise,1
GOSSIP_REAL,olivia pope is a total bedroom boss with her new boy toy in this scandal sneak peek,1
GOSSIP_REAL,tv show revivals ranked from worst to first,1
GOSSIP_REAL,amber portwood reveals matt baier congratulated her after sons birth,1
GOSSIP_REAL,of the flyest fits we saw at the  veuve clicquot polo classic,1
GOSSIP_FAKE,justin bieber did not attend vanity fair oscars after party,0
LIAR,says wisconsin gov scott walker literally invented a  billion deficit,0
GOSSIP_FAKE,blake shelton what he really thinks of the gwen stefani split rumors says source,0
GOSSIP_REAL,gwyneth paltrow is celebrating her bachelorette in mexico with all her famous friends,1
GOSSIP_REAL,kim kardashian wests makeup evolution you have to see it to believe it,1
GOSSIP_REAL,top holiday gifts ideas from gabrielle union,1
GOSSIP_FAKE,emmys  what the nominees are saying,0
GOSSIP_REAL,larry david wreaks hilarious havoc on his interview with matt lauer,1
LIAR,said us rep jim marshall dmacon sent nearly  billion overseas to build wind turbines and create jobs mostly in china,0
GOSSIP_REAL,avengers infinity war stars play hilarious game of mad libs,1
GOSSIP_REAL,stars react to  oscar nominations,1
GOSSIP_REAL,just like the cabs the jersey shore family vacation trailer is here,1
LIAR,barack obama supports plans to raise income taxes  payroll taxes,1
LIAR,when disney was looking to build disney world they came to miami and we told disney to take a hike,0
GOSSIP_REAL,robin wright says she was surprised by kevin spacey allegations in new house of cards interview,1
GOSSIP_FAKE,margot robbie,0
LIAR,austin mayoral candidate steve adler opposed an injunction to stop a company from dumping petrochemicals directly into the barton springs aquifer,1
GOSSIP_FAKE,years ago today kanye west was in the car accident that changed his lifeheres the entire story,0
GOSSIP_REAL,kim kardashian west beauty sold out of contour kits in less than three hours,1
GOSSIP_FAKE,jessica simpson stumbles out of hubbys birthday dinner,0
GOSSIP_REAL,ugg womens dawna winter boot,1
GOSSIP_FAKE,jamie foxxs secret texts with his ex are threatening his relationship with katie holmes exclusive,0
GOSSIP_FAKE,report caitlyn jenner is secretly living next to kris jenner,0
POLITIFACT_FAKE,breaking clinton foundation cargo ship raided at port of baltimore reveals sick secret,0
GOSSIP_FAKE,blake shelton opens new restaurant in nashville it seems too good to be true,0
LIAR,after hiring a campaign manager in  i got this  and something fee  for hazardous materials,0
LIAR,eightyfive percent of every dollar donated to the clinton foundation ended up either with the clintons or with their staff to pay for travel salaries and benefits fifteen cents of every dollar actually went to some charitable beneficiary,0
POLITIFACT_REAL,remarks by the president on the american jobs act,1
GOSSIP_REAL,blac chynas assistant dies after being taken off life support report,1
LIAR,rep bob goodlattes balanced budgetamendment does not require a balanced budget,0
GOSSIP_FAKE,justin bieber got engaged selena gomez is upset  akash yadav  medium,0
GOSSIP_REAL,law  order svu bensons worst nightmare is over  but has the battle just begun,1
LIAR,a recent department of labor study guessed wall street fees cost a worker  percent of the value of your plan over the span of your career,0
GOSSIP_REAL,khlo kardashian shows off new true diamond ring,1
GOSSIP_FAKE,cindy crawford says daughter kaia gerber loves kendall jenner talks yearolds modeling future watch,0
GOSSIP_REAL,amber tamblyn reunites with sisterhood of the travelling pants star america ferrera at vulture fest,1
LIAR,houston is the thirdmost toxic city in the united states of america,1
GOSSIP_FAKE,robert pattinson dating singer fka twigs dashing dreams of a robsten reunion,0
LIAR,says bernie sanders has been largely a very reliable supporter of the nra,0
GOSSIP_FAKE,looks like sophie turner  joe jonas are seriously committed,0
GOSSIP_REAL,zendaya stars in vogues beauty by the decades,1
GOSSIP_REAL,taylor lautner mourns death of beloved dog roxy ill miss you everyday,1
GOSSIP_REAL,jennifer lopez on battling selfdoubt and achieving her own second act,1
GOSSIP_REAL,oprah explains why she cant accept herself over  pounds,1
GOSSIP_REAL,asia ohara apologizes for failed drag race finale butterfly stunt,1
GOSSIP_FAKE,jennifer aniston forgives brad pitt,0
GOSSIP_REAL,boxers or briefs prince harrys quickfire questions for obama,1
GOSSIP_REAL,inside the quietly adventurous career of jessica biel from th heaven to the sinner,1
LIAR,says a bill requiring ultrasounds before abortions was supported by republicans and democrats,1
GOSSIP_REAL,miss teen usa,1
GOSSIP_REAL,kendra wilkinson asks for dating and sex advice after split,1
LIAR,obama is the senates most liberal,0
LIAR,the city building code violations on my properties only involve exterior issues within the households its fine,0
GOSSIP_FAKE,awkward chelsea clinton tries bonding with megyn kelly over national enquirer and its just embarrassing,0
POLITIFACT_REAL,chip enrollment june  data snapshot,1
GOSSIP_REAL,threes company kourtney kardashian scott disick  sofia richie take family vacation in mexico,1
LIAR,i didnt support sonia sotomayor,0
GOSSIP_REAL,every photo kylie jenner posted of her baby so far,1
GOSSIP_FAKE,jennifer aniston and brad pitt to reunite in new romantic comedy,0
GOSSIP_FAKE,brad pitt has a secret love child,0
GOSSIP_FAKE,kate middleton begging prince william to go to couples therapy following ski trip scandal,0
GOSSIP_FAKE,katharine mcphee jane doe jane doe,0
GOSSIP_REAL,cardi bs be careful video shows her as both an angelic bride  a widow  video,1
GOSSIP_REAL,rob kardashian makes a heartbreaking confession i miss myself on kardashians,1
LIAR,since welfare reform was signed into law the number of families living in extreme poverty has more than doubled,1
LIAR,texas has the nations highest rate and highest number of uninsured,1
GOSSIP_FAKE,celebrities remember the  pulse nightclub victims in moving memorial video,0
LIAR,every day a black name resume is  percent less likely to get responded to than a white nameresume,1
GOSSIP_FAKE,naomi watts  liam neeson dating  report,0
LIAR,says the fertilizer plant that exploded in west texashad not been inspected by the state of texas since,0
LIAR,measures in barack obamas health plan could lower health care costs for the typical family by  a year,1
LIAR,not even tim kaine is willing to say he trusts hillary clinton,0
GOSSIP_REAL,total bellas season  premiere offered glimmers of hope for john cena  nikki bella recap,1
GOSSIP_REAL,insecure drama sarunas j jacksons girlfriend blindsided by his baby with costar dominique perry,1
LIAR,percent of the kids live in poverty that attend cleveland public schools,1
LIAR,says that before health care reform one of every three health care dollars spent  more than  billion a year  didnt go for health care,1
LIAR,the libyan people have voted twice in free and fair elections for the kind of leadership they want,1
LIAR,says scott walker said that forcing women facing abortion to get invasive ultrasounds was just a cool thing,0
LIAR,i led the fight to require the coast guard to buy their engines from us not foreign companies,0
LIAR,austin is the largest city in the us or texas with no geographic representation on its city council,1
GOSSIP_FAKE,inside jennifer lopez and alex rodriguez lavish baecation,0
GOSSIP_REAL,zeke smith moves on after being outed as trans on survivor,1
LIAR,across the country more than half of the us attorney seats remain without a prosecutor chosen by obama,0
GOSSIP_REAL,jennifer garner shares why she wont post photos of her kids on social media  it makes complete sense,1
GOSSIP_FAKE,matt lauers famous friends dont want to be associated with him following sex scandal report,0
GOSSIP_FAKE,christina aguilera joining american idol abc hoping to steal her from the voice,0
GOSSIP_FAKE,donald trump and time magazine dispute person of the year plans,0
GOSSIP_REAL,from plunging necklines to red carpet feathers revisit jessica biels boldest best looks,1
GOSSIP_REAL,exclusive cline dion on the met gala and her  pairs of shoes,1
GOSSIP_FAKE,famous women on waxing and shaving,0
POLITIFACT_REAL,romney makes pitch hoping to close deal  elections  the rocky mountain news,1
LIAR,if you look at the income of average americanstheyre absolutely flat in constant dollars since,1
GOSSIP_FAKE,why isnt gwen stefani coaching the voice season  she could come back before you know it,0
GOSSIP_REAL,super relatable products youll find in khloe kardashians purse,1
GOSSIP_REAL,rihanna celebrates grammy win with rumored boyfriend at afterparty,1
GOSSIP_REAL,inside sterling k brown and his wifes marriage,1
GOSSIP_REAL,megan morrison is keeping her friends close and her enemies closer on season two of the arrangement,1
GOSSIP_FAKE,halle berry  boyfriend alex da kid break up  thejasminebrand,0
POLITIFACT_REAL,hispanic populations share of wealth likely to increase by,1
LIAR,says his bill hb  would prevent the use of taxpayer dollars on abortions,0
LIAR,im probably one of the four or five bestknown americans in the world,0
GOSSIP_REAL,prince philip to step down from carrying out royal engagements,1
GOSSIP_REAL,this is us producers on threekate scene jack and rebeccas reunion,1
GOSSIP_FAKE,floating voter its a dogeatcandidate world on the campaign trail for ring,0
LIAR,edwards says if congress wont pass universal health care hell tell congress im going to use my power as president to take your health care away from you,0
LIAR,we wiped out a  billion deficit without raising taxes,1
GOSSIP_FAKE,all she has how jennifer lopez set a new bar for modern multihyphenates,0
GOSSIP_REAL,a buffy the vampire slayer reboot is officially happeningwith a new twist,1
LIAR,says obama puts  unelected unaccountable bureaucrats in charge of medicare who are required to cut medicare  that will lead to denied care for current seniors,0
LIAR,boston marathon bombing suspect tamerlan tsarnaev is buried not far from president kennedys grave,0
LIAR,says president barack obama already passed all these obamacare taxes about a dozen of them hit middleincome taxpayers,0
GOSSIP_FAKE,sandra bullocks wedding shocker  plans to marry bryan randall on hold,0
GOSSIP_REAL,greys anatomy renewed for season  at abc,1
GOSSIP_FAKE,when parents disagree justin timberlake  jessica biel not nsync,0
LIAR,in stimulus funds were used for a martini bar and brazilian steakhouse,1
LIAR,when they passed obamacare they put a bailout fund in obamacare we led the effort and wiped out that bailout fund,0
GOSSIP_REAL,kris jenner explains her platinum blonde pixie hair,1
LIAR,david perdue opposes laws that provide equal pay protections for women,0
LIAR,says dick cheney debaathisized the iraqi government and created isis,0
GOSSIP_FAKE,page   us weekly,0
GOSSIP_REAL,the reasons not to watch revenge body with khloe kardashian,1
LIAR,democrats are cutting our school funding four times in the last  years before we came into office,0
POLITIFACT_REAL,has the potency of pot changed since president obama was in high school,1
LIAR,actually reagan was a democrat before he was a republican,1
LIAR,thanks to the transpacific partnership vietnam is drafting and presenting unprecedented labor reforms changing their constitution to recognize worker organizations in vietnam for the first time,1
GOSSIP_FAKE,is demi lovato upset about meghan trainor performing the smurfs movie song,0
GOSSIP_FAKE,blake shelton releases turnin me on about girlfriend gwen stefani,0
POLITIFACT_REAL,web ad a tale of two mitts,1
LIAR,says in the last  years the french have not stood by the united states on foreign policy,0
GOSSIP_REAL,urinating sketchy dog statue appears next to fearless girl,1
GOSSIP_REAL,selena gomez shares photo with the weeknd on date night,1
GOSSIP_REAL,meek mill in a daze since being freed on bail,1
LIAR,documents released from the soviet union show the soviet union started treating president ronald reagan more seriously after reagan fired the air traffic controllers,0
LIAR,the united states is the only developed country in the world that has not cut its corporate tax rate,1
LIAR,says michelle nunn is for amnesty,0
LIAR,every signer of the declaration of independence had no federal elected office experience,0
GOSSIP_REAL,prince philip skips annual preeaster service with queen sparks health worries,1
GOSSIP_REAL,chester bennington private funeral service takes place in california,1
GOSSIP_REAL,fifty shades freed jamie dornan sings as christian grey in intimate scene  listen here,1
GOSSIP_FAKE,wrong rumors about brad pitt  angelina jolie divorce,0
LIAR,the cost of health care is now the singlebiggest factor driving down the federal budget deficit,1
GOSSIP_REAL,grammy nominations,1
LIAR,we spend twice as much per capita on health care as any other nation on earth,0
LIAR,our economy is not growing,0
LIAR,the miami dolphins are the only nfl team in the entire nation that pays property taxes,0
GOSSIP_REAL,carrie underwood returns to studio after face and wrist injury,1
GOSSIP_FAKE,kim kardashiankanye west divorce rumors proven false,0
LIAR,says hillary clintons plan would tax many small businesses by almost  percent,0
GOSSIP_REAL,ashley graham stumbles in towering jimmy choos on time  gala red carpet,1
GOSSIP_REAL,kevin federline wants k in monthly child support from britney spears,1
LIAR,the war on drugs led to a  percent increase in incarceration in our country disproportionately affecting poor and disproportionately affecting minorities,1
GOSSIP_FAKE,ll cool j cant remember lines while filming ncis los angeles,0
GOSSIP_REAL,lady gaga takes date night style to new heights with platform boots and plenty of skin,1
GOSSIP_REAL,shawn mendes sets record straight about his sexuality and relationship limbo with hailey baldwin before justin bieber,1
GOSSIP_REAL,watch blue ivy shut down beyonc  jayz without a word at grammys,1
GOSSIP_REAL,sarah silverman and michael sheen broke up because of trump and brexit,1
GOSSIP_REAL,jared leto is hitchhiking across america to promote  seconds to mars new album,1
LIAR,and the jerseycomeback keeps rolling thanks to govchristie nj now has lowest corruption risk of any state,0
LIAR,austin isd has the highest graduation rate of every major city in texas,0
GOSSIP_REAL,fall premiere dates for new  returning series  edition,1
GOSSIP_REAL,anthony bourdains mother speaks out about his tragic death,1
GOSSIP_REAL,miss usa kra mccullough yes i would say im a feminist,1
POLITIFACT_FAKE,lady gaga reveals plan to cover her face again until trump gets fired from office and i feel free once more,0
GOSSIP_FAKE,four duggar sisters sue in touch for invasion of privacy,0
GOSSIP_REAL,teen moms tyler baltierra details personal struggles in tearful message,1
GOSSIP_REAL,the kardashian decade how a sex tape led to a billiondollar brand,1
LIAR,says because of hurricane sandy in atlantic city much of that boardwalk no longer exists  just the pillars where the boardwalk used to be,0
GOSSIP_REAL,kris jenner recalls the time kylie jenner sang hollaback girl with gwen stefani,1
GOSSIP_REAL,colton haynes pays emotional tribute to his mother who has died,1
GOSSIP_FAKE,donald trump blasts kathy griffin for beheading photo,0
LIAR,says hillary clinton doesnt believe in your right to keep a gun at home for selfdefense,0
GOSSIP_REAL,jessica simpson insists shes not pregnant on ellen,1
GOSSIP_FAKE,rihanna tempting hassan jameel hassan jameel endless legs,0
GOSSIP_REAL,princess kate stars in new childrens hospice video  with a little help from ed sheeran,1
LIAR,as mayor barrett led efforts to redevelop the menomonee valley which now supports nearly  jobs in wisconsin,1
GOSSIP_FAKE,selena gomez  justin bieber have epic new years eve plans,0
GOSSIP_REAL,julianne houghs favorite beauty products,1
LIAR,odd fact for odd draft no  overall pick will earn more than the no  pick due to no state tax in florida so  not so bad,1
GOSSIP_FAKE,kim kardashian and kanye west dont have a secret pact to fake their marriage debunked,0
LIAR,says john boehner changed his position on extending bush tax cuts,0
GOSSIP_FAKE,luke bryan jokes gwen stefani is too hot for blake shelton watch,0
GOSSIP_FAKE,prince george news why does prince george only wear shorts,0
GOSSIP_REAL,eric clapton opens up about health issues and going deaf,1
GOSSIP_REAL,a gallery of diana ross and her grandkids at the  amas,1
GOSSIP_REAL,big little lies reese witherspoon time is up we will tell your stories  golden globes,1
GOSSIP_FAKE,gwen stefani  blake shelton adopting she reportedly wants kid before end of year,0
LIAR,says tom steyer is acalifornia billionaire who stands to profit by blocking keystone and is spending big to help bruce braley,0
GOSSIP_FAKE,ellen degeneresellen degeneres not warning justin bieber to get help despite report,0
GOSSIP_REAL,oprah winfrey doesnt know how to pump her own gas,1
GOSSIP_REAL,sterling k brown reflects on his historymaking award show wins i want to represent,1
LIAR,the capandtrade bill will mean  million jobs lost,0
GOSSIP_REAL,brad pitt and angelina jolie could they go to trial over the kids,1
GOSSIP_FAKE,video barack and michelle obama cut loose at beyonce and jayz concert,0
LIAR,before act  the total cost of public sector employees employment was  percent higher than that in the private sector after the act its still  percent higher,0
LIAR,the internal revenue code has ballooned to a page  millionword complicated mess that is seven times as long as the bible with none of the good news,1
